"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","-0.052","-0.052","-91.37","-91.37","SAE","","","s_W95 58 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.72","3.4","","13.98","","","","12.17","10.34","5.65","0.19","","0.64","3.25","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","382","","","","","","112","103","24","","","","","4","378","37","245","19","","","","","","","","","","","","","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224254",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","-0.06","-0.06","-91.41","-91.41","SAE","","","s_W95 60 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.74","2.85","","17.12","","","","10.69","11.42","4.69","0.17","","0.4","3.02","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","359","","","","","","121","93","24","","","","","4","389","28","173","16","","","","","","","","","","","","","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224256",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","-0.06","-0.06","-91.41","-91.41","SAE","","","s_W95 61 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","47.77","3.16","","15.51","","","","11.94","9.75","7.28","0.18","","0.57","3.16","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","342","","","","","","46","112","24","","","","","8","378","33","193","24","","","","","","","","","","","","","173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.512987","","","0.7031","","","","","","","","","","","","","","","","","","","","","224257",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","-0.06","-0.06","-91.41","-91.41","SAE","","","s_W95 62 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.61","1.61","","17.23","","","","7.79","12.74","9.5","0.13","","0.25","2.16","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","204","","","","","","58","56","19","","","","","5","359","18","118","9","","","","","","","","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224258",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","-0.08","-0.08","-91.41","-91.41","SAE","","","s_W95 63 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.27","3.47","","14.26","","","","12.77","10.59","5.57","0.2","","0.48","3.17","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","434","","","","","","144","109","23","","","","","6","354","35","204","19","","","","","","","","","","","","","110","38.7","27.5","22.5","16.4","17","4.66","4.88","4.29","3.9","3.96","2.34","1.93","1.66","1.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224259",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.12","0.12","-91.42","-91.42","SAE","","","s_W95 64 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.12","2.75","","16.76","","","","9.98","11.59","5.6","0.16","","0.5","3.22","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","311","","","","","","88","85","24","","","","","5","409","32","213","16","","","","","","","","","","","","","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224260",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.12","0.12","-91.42","-91.42","SAE","","","s_W95 65 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.91","3.46","","14.02","","","","12.06","10.24","5.72","0.2","","0.6","3.45","0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","391","","","","","","117","103","24","","","","","5","379","40","251","21","","","","","","","","","","","","","135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224261",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.12","0.12","-91.42","-91.42","SAE","","","s_W95 66 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.95","2.53","","18.36","","","","9.15","11.94","4.86","0.15","","0.44","3.18","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","294","","","","","","85","75","24","","","","","6","431","27","186","15","","","","","","","","","","","","","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224262",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.12","0.12","-91.42","-91.42","SAE","","","s_W95 67 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.68","3.33","","14.6","","","","11.91","10.45","5.83","0.2","","0.57","3.5","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","364","","","","","","97","101","24","","","","","6","383","36","240","19","","","","","","","","","","","","","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224263",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.1386","0.1386","-91.42","-91.42","SAE","","","s_W95 68 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.12","3.19","","15.29","","","","11.35","10.8","5.59","0.19","","0.49","3.32","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","348","","","","","","100","96","24","","","","","6","392","34","226","19","","","","","","","","","","","","","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224264",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.1379","0.1379","-91.3742","-91.3742","SAE","","","s_W95 69 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.35","3.01","","16.1","","","","11.17","11.06","5.38","0.18","","0.45","3.1","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","338","","","","","","99","97","24","","","","","5","404","34","218","19","","","","","","","","","","","","","106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224265",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.1315","0.1315","-91.3768","-91.3768","SAE","","","s_W95 70 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.82","2.58","","17.76","","","","9.96","11.79","5.19","0.16","","0.4","3.01","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","287","","","","","","73","81","22","","","","","4","415","29","191","14","","","","","","","","","","","","","103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224266",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0803","0.0803","-91.3523","-91.3523","SAE","","","s_W95 71 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.27","2.56","","16.71","","","","9.48","11.79","5.57","0.16","","0.42","2.92","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","","290","","","","","","81","85","25","","","","","4","380","30","186","14","","","","","","","","","","","","","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224267",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0753","0.0753","-91.2933","-91.2933","SAE","","","s_W95 72 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.95","2.45","","17.78","","","","9.39","12.17","5.4","0.15","","0.4","2.9","0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","","289","","","","","","84","78","21","","","","","4","396","27","178","13","","","","","","","","","","","","","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224268",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0753","0.0753","-91.2933","-91.2933","SAE","","","s_W95 73 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.93","3.74","","13.71","","","","13.47","9.63","5.14","0.21","","0.65","3.51","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","419","","","","","","88","","24","","","","","9","371","43","276","22","","","","","","","","","","","","","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224269",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0608","0.0608","-91.2874","-91.2874","SAE","","","s_W95 76 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.86","3.21","","14.46","","","","11.63","10.91","6.15","0.19","","0.54","3.22","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","363","","","","","","79","","24","","","","","4","382","37","231","20","","","","","","","","","","","","","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224272",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.0608","0.0608","-91.2913","-91.2913","SAE","","","s_W95 77 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.96","3.25","","14.43","","","","11.71","10.74","6.04","0.19","","0.56","3.17","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","374","","","","","","116","","24","","","","","6","388","34","233","19","","","","","","","","","","","","","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224273",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.1","0.1","-91.291","-91.291","SAE","","","s_W95 78 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.19","2.16","","17.7","","","","8.67","12.44","7.05","0.14","","0.37","2.67","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","257","","","","","","81","","21","","","","","5","406","23","158","12","","","","","","","","","","","","","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224274",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.1","0.1","-91.291","-91.291","SAE","","","s_W95 79 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.35","3.45","","14.23","","","","12.33","10.39","5.76","0.2","","0.6","3.44","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","","402","","","","","","123","","24","","","","","5","373","39","254","20","","","","","","","","","","","","","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224275",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.09","0.09","-91.3","-91.3","SAE","","","s_W95 80 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.37","3.25","","14.3","","","","11.77","10.7","6.06","0.19","","0.57","3.29","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","364","","","","","","123","","24","","","","","7","381","35","233","19","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224276",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.09","0.09","-91.3","-91.3","SAE","","","s_W95 81 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.73","3.15","","14.78","","","","11.61","10.85","6.21","0.19","","0.54","3.23","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","","379","","","","","","115","","25","","","","","7","386","34","228","19","","","","","","","","","","","","","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224277",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.09","0.09","-91.3","-91.3","SAE","","","s_W95 82 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","49.5","3.73","","14.01","","","","12.77","9.66","5.21","0.21","","0.68","3.62","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","","420","","","","","","95","","23","","","","","7","363","44","283","21","","","","","","","","","","","","","145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224278",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.08","0.08","-91.3","-91.3","SAE","","","s_W95 83 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.77","3.13","","14.29","","","","11.84","10.99","6.28","0.19","","0.51","3.23","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","","358","","","","","","117","","22","","","","","4","383","34","218","17","","","","","","","","","","","","","93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224279",
"[8493]","OCEAN ISLAND","GALAPAGOS ISLANDS / ISABELA (ALBEMARLE) / WOLF VOLCANO","","0.08","0.08","-91.3","-91.3","SAE","","","s_W95 84 [8493]","BASALT [8493]","","","","","","","","","VOL","","","","","WR [8493] ","48.85","2.73","","15.18","","","","10.53","10.9","7.91","0.17","","0.48","2.94","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","330","","","","","","88","","24","","","","","5","360","31","200","16","","","","","","","","","","","","","97","15.2","38.1","5.6","26.2","6.63","2.16","6.86","1.07","6.03","1.15","3.03","0.42","2.53","0.39","","","","","","","","","","","","","","","0.513034","","","0.70275","","18.897","","15.542","","38.377","","","","","","","","","","","","","","","224280",
